source,anchor,operative_outcome,recommended_destination,required_superior_delegation,duplicated_safeguards_cross_reference_risks,preservation_scenarios,destination_code
draft/policies/P1_membership_registration_OB_access_policy_draft.md,제1조(시행일),이 운영방침은 임원회의가 정한 날부터 시행한다.,"Delegated policy M — registration, membership administration and OB access","Bylaws must define eligibility, membership/OB status and rights; delegate evidence, deadlines, correction and access administration to the executive body by published policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",MEM
draft/policies/P2_dues_collection_policy_draft.md,제1조(목적),이 운영방침은 「SCSC 회칙」 제16조와 제30조에 따라 학기 회비의 공고·납부·환불 및 기록에 관한 사항을 정한다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",mistaken payment/pre-meeting withdrawal refund,DUES
draft/policies/P2_dues_collection_policy_draft.md,제2조(공고) ①,"임원회의는 등록 전에 회계의 의견을 받아 회비 금액·근거·기한·납부 방법을 공식 채널에 공고한다. 개강총회 예정 시각과 환불 방법, 임원 회비 처리, 주요 예산 항목과 개인정보 보존 기간도 함께 공고한다.",Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.",mistaken payment/pre-meeting withdrawal refund; record retention and deletion,DUES
draft/policies/P2_dues_collection_policy_draft.md,제2조(공고) ②,계좌·결제 링크·연락처는 학기별 공고에만 둔다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P2_dues_collection_policy_draft.md,제3조(결정 기준),"임원회의는 사업·예산안, 이월금·외부 지원, 공동 운영비, 지원 예상액, 등록 인원, 전 학기 결산 및 계속 의무를 고려하여 회비를 정한다.",Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P2_dues_collection_policy_draft.md,제4조(납부와 확인) ①,회계는 납부자·금액·일자·학기와 환불·면제 상태를 기록한다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",mistaken payment/pre-meeting withdrawal refund,DUES
draft/policies/P2_dues_collection_policy_draft.md,제4조(납부와 확인) ②,납부자는 자신의 기록에 대한 정정을 요청할 수 있다. 회칙·세칙의 근거 없이 회비 미납만으로 회원권을 제한할 수 없다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P2_dues_collection_policy_draft.md,제5조(환불) ①,"오입금·중복납부는 전액 환불한다. 탈퇴와 환불을 모두 개강총회의 실제 시작 전에 신청하면 전액 환불하고, 실제 시작 후에는 환불하지 않는다.",Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",mistaken payment/pre-meeting withdrawal refund,DUES
draft/policies/P2_dues_collection_policy_draft.md,제5조(환불) ②,공식 신청 수단으로 제출한 시각을 신청 시각으로 본다. 실제 시작 시각은 실시간 총회의 개회 선언 시각 또는 기간투표의 투표 시작 시각이다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P2_dues_collection_policy_draft.md,제5조(환불) ③,"회계는 신청 시각·실제 시작 시각, 근거·금액·지급일·확인자를 기록하고, 지급 후 불필요한 계좌 정보를 삭제한다.",Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P2_dues_collection_policy_draft.md,제6조(임원 회비),임원 회비는 「SCSC 회칙」 제16조에 따라 처리하고 면제액·반환액·회수액의 합계를 결산에 공개한다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P2_dues_collection_policy_draft.md,제7조(공개와 보존) ①,회비 공고와 총 납부액·환불액·면제액은 공개한다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",mistaken payment/pre-meeting withdrawal refund,DUES
draft/policies/P2_dues_collection_policy_draft.md,제7조(공개와 보존) ②,"개인별 납부·환불 기록은 회계·점검 담당자만 열람한다. 기록과 증빙은 해당 학기 종료일부터 5년간 보존하고, 분쟁이나 법정 보존의무가 있으면 필요한 기간까지 연장한다. 보존기간이 끝나면 불필요한 개인정보를 삭제한다.",Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.",mistaken payment/pre-meeting withdrawal refund; record retention and deletion,DUES
draft/policies/P2_dues_collection_policy_draft.md,제1조(시행일),이 운영방침은 임원회의가 정한 날부터 시행한다.,Delegated policy U — semester dues administration,"Bylaws must establish dues duty, decision-maker and refund entitlement; finance subrule should delegate semester amount, payment method, notices, records and implementation to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",DUES
draft/policies/P3_SIG_competition_administration_policy_draft.md,제1조(목적),"이 운영방침은 「SCSC 회칙」 제34조와 「SCSC 지원금 및 재정집행 세칙」 제33조·제37조에 따라 SIG 분류, 신청 일정 및 간소심사 대회 목록에 관한 사항을 정한다.","Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제2조(학기 공고) ①,임원회의는 모집 전에 신청 기간·수단·결정일·이의 제기 방법을 공고한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제2조(학기 공고) ②,"예산·지원 항목, 기초 SIG 일정, 정산·보고 기한도 함께 공고한다. 간소심사 대회는 공식 명칭·주최자·적용 학기와 최근 확인일을 공고한다.","Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제3조(SIG 신청과 분류) ①,"개설자는 명칭·목적·기간·SIG장·대상, 활동·프로젝트 계획, 산출물·예산과 관련 자산·계정의 인계 방법을 제출한다.","Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",handover and access revocation,ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제3조(SIG 신청과 분류) ②,임원회의는 명칭이 아니라 실제 목적·계획·활동과 예산 방식에 따라 「SCSC 지원금 및 재정집행 세칙」 제15조의 분류를 적용한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제4조(결정과 이의) ①,임원회의는 이해관계자를 심의·표결에서 제외하고 분류 결과와 이유를 공고한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Conflict/independence safeguard must remain attached to the decision it constrains.",conflicted decision-maker fallback,ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제4조(결정과 이의) ②,자료가 부족하면 보완 기회를 준다. 신청자는 7일 안에 사실 오류·기준 불일치·새 자료를 이유로 한 차례 재심을 요청할 수 있다. 임원회의는 최초 결정에 참여하지 않았고 이해관계가 없는 회원 두 명을 재심자로 지정하고 그 검토의견을 받아 다시 결정한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Threshold/denominator duplicate risk: keep one authoritative statement and test every cross-reference. Deadline/retention duplicate risk: centralize or cross-reference; do not silently change on relocation. Conflict/independence safeguard must remain attached to the decision it constrains.",conflicted decision-maker fallback,ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제4조(결정과 이의) ③,제3조에서 정한 실제 목적·계획·활동 또는 예산 방식이 바뀌어 분류에 영향을 주면 의견을 제시할 기회를 준 뒤 재분류할 수 있다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제5조(신청 수단) ①,공식 신청 수단은 제출자와 제출 시각 및 신청·보완·결정·정산 상태를 확인할 수 있어야 한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제5조(신청 수단) ②,공식 신청 수단은 개인정보에 대한 접근을 제한할 수 있어야 한다. 자료를 보존하거나 내보낼 수 있어야 한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.",record retention and deletion,ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제5조(신청 수단) ③,임원회의는 장애가 발생하면 같은 기준을 적용하는 대체 수단과 사용 기간을 즉시 공고한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제6조(간소심사 대회) ①,임원회의는 공식 명칭·주최자·존속 여부·컴퓨터 관련성·비용·참가 구조 및 최근의 지원·정산상 문제를 확인한 대회를 학기별 목록에 둘 수 있다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제6조(간소심사 대회) ②,이 기준 중 하나라도 확인되지 않으면 일반심사한다. 간소심사에서도 예산·회원 요건·중복·실제 참가·증빙을 확인한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제7조(기록과 적용) ①,"임원회의는 분류·이의·목록 변경의 근거, 이해관계자의 회피 여부와 적용 학기를 기록한다. 개인정보를 제외한 기록을 공개한다.","Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality. Conflict/independence safeguard must remain attached to the decision it constrains.",conflicted decision-maker fallback,ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제7조(기록과 적용) ②,신청 수단이나 일정의 변경은 이미 접수된 신청에 불리하게 적용하지 않는다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P3_SIG_competition_administration_policy_draft.md,제1조(시행일),이 운영방침은 임원회의가 정한 날부터 시행한다.,"Delegated policy A — SIG, PIG, event and competition administration","Bylaws must preserve activity rights and non-coercion; finance/activity subrules should delegate classifications, semester schedules, application tools and recurring-list administration to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",ACT
draft/policies/P4_privacy_policy_draft.md,제1조(목적과 범위) ①,"이 처리방침은 「SCSC 회칙」 제5조에 따라 회원 등록, 회비·재정, 활동·행사, 의결·선거, 신고·징계, 자산·계정 및 세무 행정에서 처리하는 개인정보에 적용한다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","election eligibility, secrecy, verification, deadlock and challenge; discipline due process and proportional sanctions; safe intake and external-reporting option; tax classification/filing continuity",PRIV
draft/policies/P4_privacy_policy_draft.md,제1조(목적과 범위) ②,이 처리방침은 상위 규정에 없는 개인정보 수집 권한이나 회원의 의무를 만들 수 없다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제2조(책임과 처리대장) ①,임원회의는 개인정보 보호책임자와 업무별 담당자를 지정하고 문의 방법을 공개한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제2조(책임과 처리대장) ②,"업무별 처리대장에는 목적·항목·처리 근거·필수 여부·보유기간·열람권한·보관 위치, 제3자 제공·위탁 및 국외 이전 여부를 기록한다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제2조(책임과 처리대장) ③,"임원회의는 처리업무별 업무명·정보주체·목적·필수·선택 항목·처리 근거·보유기간, 제3자 제공 대상·목적·항목·기간, 수탁자·위탁업무와 국외 이전 국가·시기·방법·기간을 이 처리방침의 별표로 공개한다. 개인별 신청·납부·사건 내용, 보안상 세부 위치와 인증정보는 공개하지 않는다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제2조(책임과 처리대장) ④,처리대장과 공개 별표는 매 학기와 처리 업무가 바뀔 때 대조하고 즉시 갱신한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제3조(수집과 이용) ①,"개인정보는 공고한 목적과 허용된 근거가 있는 범위에서만 수집·이용한다. 동의를 받는 경우에는 목적·항목·보유기간, 동의 거부권과 거부에 따른 결과를 먼저 알린다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제3조(수집과 이용) ②,법령상 필요한 경우를 제외하고 주민등록번호·전체 학번·신분증 사본 등 고유식별정보를 수집하지 않는다. 건강·장애·징계 등 민감한 정보는 필요한 경우에만 다른 기록과 분리하여 처리한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",discipline due process and proportional sanctions,PRIV
draft/policies/P4_privacy_policy_draft.md,제3조(수집과 이용) ③,새로운 목적이나 항목으로 처리하려면 처리 전에 근거와 필요성을 확인하고 처리대장과 안내를 갱신한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제4조(제공과 위탁) ①,개인정보를 제3자에게 제공하거나 외부 서비스에 처리를 맡기려면 수령자·목적·항목·기간·보호조치와 필요한 동의 또는 법적 근거를 확인한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","interim protection, review and expiry",PRIV
draft/policies/P4_privacy_policy_draft.md,제4조(제공과 위탁) ②,위탁 서비스와 국외 이전이 있으면 처리대장과 공개 안내에 반영한다. 계약이나 서비스 설정으로 접근·재이용·보존·삭제 범위를 제한한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",contract authority and total-obligation review; record retention and deletion,PRIV
draft/policies/P4_privacy_policy_draft.md,제4조(제공과 위탁) ③,학교·세무·수사 등 관계 기관에 자료를 제출할 때에는 요구 권한과 범위를 확인하고 제출 내역을 기록한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",tax classification/filing continuity,PRIV
draft/policies/P4_privacy_policy_draft.md,제5조(접근과 안전조치) ①,접근 권한은 업무에 필요한 사람에게만 부여하고 매 학기와 역할 변경 시 재검토·회수한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",independent reconsideration,PRIV
draft/policies/P4_privacy_policy_draft.md,제5조(접근과 안전조치) ②,"개인정보는 인증정보와 분리하여 보호하고, 가능한 경우 변경·열람·반출·삭제 기록과 복구본을 둔다. 비밀번호·복구코드·인증키 원문은 처리대장이나 공개 기록에 남기지 않는다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.",tested account recovery and backup,PRIV
draft/policies/P4_privacy_policy_draft.md,제5조(접근과 안전조치) ③,공개 자료에는 개인을 식별할 필요가 없는 정보와 제3자 정보를 가린다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제6조(보존과 파기) ①,"상위 규정이나 법령이 정한 기간이 있으면 그 기간을 따르고, 그 밖의 개인정보는 목적이 끝나거나 보유 근거가 없어지면 지체 없이 파기한다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제6조(보존과 파기) ②,다른 법령에 따라 더 보존해야 하는 자료는 다른 개인정보와 분리하여 관리한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.",record retention and deletion,PRIV
draft/policies/P4_privacy_policy_draft.md,제6조(보존과 파기) ③,영구 보존 기록에는 최종 의결문·비식별 집계와 필요한 최소 권한 이력만 남긴다. 파기 일자·대상·방법은 처리대장에 기록한다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",record retention and deletion,PRIV
draft/policies/P4_privacy_policy_draft.md,제7조(정보주체의 권리) ①,정보주체는 자신의 개인정보에 대한 열람·정정·삭제·처리정지를 요청할 수 있다. 담당자는 10일 안에 처리하거나 처리 예정일을 알린다.,"Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority. Privacy/secrecy overlap: align with privacy policy without weakening purpose limitation or ballot confidentiality.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제7조(정보주체의 권리) ②,"전부 또는 일부를 처리하지 않으면 구체적인 근거·범위와 이의 방법을 알린다. 이의는 최초 판단에 관여하지 않은 임원이 확인하며, 임원회의는 재확인 담당자가 최초 판단에 참여하지 않도록 업무를 나눈다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.","ordinary operation; preserve actor, trigger, threshold, record and outcome",PRIV
draft/policies/P4_privacy_policy_draft.md,제7조(정보주체의 권리) ③,"법령상 보존의무, 다른 사람의 권리 또는 진행 중인 분쟁 때문에 요청을 바로 처리할 수 없으면 해당 정보의 이용과 접근을 필요한 범위에서 제한한다.","Delegated policy P — privacy, security and retention","Bylaws must preserve privacy/access rights, minimization, security and incident duties; delegate the processing inventory, notices, retention schedule and technical controls to executive policy.","Policy must cite exact superior delegation and may not add eligibility, fees, rights limits, sanctions or spending authority.",record retention and deletion,PRIV
